listing_id,high,medium,low
7157060,0.3265583711732495,0.29252519808180577,0.3809164307449447
7173006,0.46985347195950355,0.22675557520037454,0.3033909528401218
7216314,0.03846156804736004,0.1923078402368002,0.7692305917158399
7219476,0.19750308366175792,0.3113620384704614,0.49113487786778054
7139119,0.2930415546992485,0.2950477904942548,0.4119106548064967
7206653,0.3162380045093322,0.29829996983018997,0.3854620256604778
7091061,0.579581822269368,0.2795701619632725,0.14084801576735953
7097027,0.2634480602198309,0.3987683153610304,0.33778362441913873
7106145,0.33313666615961623,0.3531078311271404,0.3137555027132434
7167352,0.2709041510373429,0.3778061155866464,0.35128973337601077
7168370,0.3255852982090836,0.33493466543152933,0.339480036359387
7097907,0.5124624887087411,0.23619916788738468,0.2513383434038743
7231268,0.47438540818127906,0.249319761920183,0.2762948298985379
7136953,0.25977905771839405,0.34672102406093724,0.3934999182206688
7163499,0.1963372889955137,0.31280133029220886,0.4908613807122776
7205089,0.439048967787936,0.29112909987175717,0.2698219323403067
7215442,0.19705811569940807,0.31281665064763164,0.49012523365296035
7221305,0.3964960953048341,0.3213759087748232,0.2821279959203426
7218351,0.2729320947346691,0.40643120080341416,0.3206367044619167
7148695,0.30213207083165483,0.31922567189386164,0.3786422572744835
7134031,0.4554008918280843,0.3426592967906975,0.20193981138121814
7194919,0.2005677290107463,0.31889259926115393,0.4805396717280998
7198551,0.13272952170287478,0.257904768738416,0.6093657095587093
7090836,0.22469458690978594,0.3373255040732858,0.4379799090169283
7129585,0.2439831361865964,0.38334758617257025,0.3726692776408333
7107617,0.4421389802761178,0.28684145783385,0.2710195618900322
7232120,0.3192926455742288,0.4061899015821066,0.2745174528436646
7158471,0.2577558111715255,0.3569334296394016,0.3853107591890728
7117491,0.17816791784963534,0.2915320563894588,0.5303000257609058
7194997,0.24954790715660558,0.335376305301967,0.4150757875414274
7184842,0.47339603011854536,0.2416475949660678,0.28495637491538683
7111019,0.1759285662791288,0.29120427871468557,0.5328671550061856
7149858,0.03846156804736004,0.1923078402368002,0.7692305917158399
7141788,0.22063808507844473,0.3490202185918889,0.43034169632966646
7134172,0.2614413840559238,0.32777443001986245,0.4107841859242136
7233228,0.3414317836493603,0.3962557136202483,0.26231250273039153
7166956,0.18834691789158525,0.3101086128223394,0.5015444692860753
7134741,0.3874394714574288,0.3759375626876406,0.23662296585493045
7148587,0.4112551982869181,0.30771203078477904,0.28103277092830287
7114391,0.42825020311565776,0.35760405856900934,0.2141457383153328
7210245,0.19781671929114955,0.3132964351388622,0.48888684556998824
7200221,0.3895064763824669,0.3183414269440445,0.2921520966734886
7176451,0.19636478897595355,0.31209255370286754,0.49154265732117897
7112578,0.03846156804736004,0.1923078402368002,0.7692305917158399
7169964,0.4325037166613988,0.28346468886992315,0.284031594468678
7129699,0.2838771714039123,0.42005962810803993,0.29606320048804774
7192613,0.30239451384567373,0.3019403079470365,0.3956651782072897
7137236,0.31071886186713266,0.32439627681477096,0.36488486131809644
7129545,0.3108651887925849,0.3939218615748262,0.2952129496325889
7167474,0.6735945496090152,0.22642476998136704,0.09998068040961779
7187520,0.19976398157674694,0.3158505350925381,0.48438548333071496
7219030,0.3710398650292723,0.3337254189067133,0.2952347160640144
7194762,0.19705175516106288,0.3130117976517606,0.4899364471871765
7223079,0.30213207083165483,0.31922567189386164,0.3786422572744835
7197337,0.14239057319336315,0.2581004245198996,0.5995090022867372
7103559,0.03846156804736004,0.1923078402368002,0.7692305917158399
7112266,0.34851809365347713,0.3764248491661925,0.2750570571803304
7172018,0.3516085652738051,0.39108326427938,0.257308170446815
7161834,0.4478771906933614,0.2810070302745808,0.2711157790320579
7135375,0.2756696132122196,0.4113553183031906,0.31297506848458984
7129249,0.19501666644303642,0.2626469617409085,0.542336371816055
7125143,0.25261402104097974,0.39138064586350074,0.35600533309551946
7151407,0.6588675366630937,0.23597180304223933,0.10516066029466703
7223550,0.18107131293715176,0.3083236377355245,0.5106050493273239
7223021,0.4410590883619318,0.2883270956142272,0.2706138160238409
7174183,0.17527215299669735,0.2908067031089655,0.5339211438943372
7202273,0.3192926455742288,0.4061899015821066,0.2745174528436646
7161696,0.3591338667661059,0.33480642065260974,0.30605971258128434
7225795,0.31296334416988086,0.2953387786560417,0.3916978771740774
7095668,0.32813834204019054,0.2908464072355583,0.3810152507242512
7234386,0.2708936204334535,0.3441211563162804,0.38498522325026613
7230215,0.6441981200795778,0.24601090410729795,0.10979097581312425
7127331,0.27542287989278996,0.36175584153266455,0.36282127857454555
7167945,0.19795633467354118,0.3138885770953721,0.4881550882310867
7190799,0.27788647294219115,0.38650739571312764,0.3356061313446812
7120422,0.28274831207733214,0.36978595593679753,0.3474657319858704
7220083,0.28675030353526426,0.3580752557803776,0.35517444068435816
7103388,0.40873489947632025,0.26990724812968353,0.3213578523939963
7163634,0.03846156804736004,0.1923078402368002,0.7692305917158399
7124748,0.2377073735787326,0.37365401725210384,0.3886386091691635
7220833,0.2966277610732074,0.3045849946104069,0.39878724431638574
7214952,0.03846156804736004,0.1923078402368002,0.7692305917158399
7116891,0.3077320741229897,0.3612712588491008,0.33099666702790953
7137270,0.22776027491733924,0.23841011340898005,0.5338296116736807
7137935,0.18107131293715176,0.3083236377355245,0.5106050493273239
7150092,0.5202306461466223,0.30551572617022915,0.1742536276831486
7144140,0.2791043705229464,0.41466734853457854,0.306228280942475
7100389,0.49807403914656173,0.2370241601537708,0.26490180069966757
7221077,0.19993381004155436,0.3174648586141591,0.4826013313442866
7219078,0.23246564547144535,0.3638105553919554,0.4037237991365993
7095541,0.03846156804736004,0.1923078402368002,0.7692305917158399
7203328,0.5755192317099228,0.28100275348677156,0.14347801480330571
7087981,0.2729320947346691,0.40643120080341416,0.3206367044619167
7229492,0.25261402104097974,0.39138064586350074,0.35600533309551946
7206615,0.20718043891772742,0.31336142365229747,0.47945813742997506
7120758,0.1864308049422766,0.24497561297815365,0.5685935820795699
7107623,0.23246564547144535,0.3638105553919554,0.4037237991365993
7136685,0.19664907293880324,0.311961108151243,0.4913898189099537
7146873,0.5276456759814027,0.3015966447555301,0.17075767926306726
7173496,0.16838924015545476,0.290649342494893,0.5409614173496523
7223131,0.3989628292355853,0.3705760261756126,0.2304611445888021
7126261,0.6588675366630937,0.23597180304223933,0.10516066029466703
7153662,0.3591338667661059,0.33480642065260974,0.30605971258128434
7096174,0.27087143754323095,0.3443969873601111,0.3847315750966579
7169773,0.38117701648549324,0.3217065820413939,0.29711640147311286
7166336,0.3989628292355853,0.3705760261756126,0.2304611445888021
7214496,0.18702195826598733,0.3096665543862805,0.5033114873477322
7132195,0.32752044329927904,0.29149844366431726,0.3809811130364038
7105198,0.03846156804736004,0.1923078402368002,0.7692305917158399
7105648,0.24204368859507347,0.32078158444292737,0.4371747269619991
7112992,0.19620221549641712,0.31183792899209184,0.49195985551149113
7192198,0.23111817878093927,0.36115408412460887,0.4077277370944518
7105389,0.2936310550086944,0.41837560575140553,0.2879933392399001
7120917,0.3885446597557044,0.3253042578247752,0.2861510824195204
7136806,0.5680295137716451,0.2840004859714185,0.14797000025693624
7109319,0.14695775290566954,0.2641825638121962,0.5888596832821342
7115282,0.18834691789158525,0.3101086128223394,0.5015444692860753
7146676,0.37964777522990517,0.37893974690510196,0.2414124778649927
7215893,0.23424677501141114,0.3662658496370361,0.39948737535155276
7165629,0.3169129143931106,0.4072742656978423,0.2758128199090471
7219540,0.2666493775418078,0.40163521122113094,0.3317154112370613
7136465,0.43091000047735695,0.28600978709039226,0.2830802124322508
7232225,0.3544857456067954,0.3192083369384702,0.32630591745473436
7105202,0.03846156804736004,0.1923078402368002,0.7692305917158399
7126430,0.15675416216789453,0.2853748679397601,0.5578709698923455
7111867,0.20359399337335887,0.32275392335133296,0.4736520832753081
7146798,0.3215558304177645,0.29408587898473965,0.38435829059749577
7092134,0.4539996364288726,0.27433840333755904,0.2716619602335684
7156595,0.03846156804736004,0.1923078402368002,0.7692305917158399
7230524,0.24489721229222552,0.3858330854596997,0.3692697022480748
7096089,0.3858420901964775,0.31951013094450426,0.29464777885901816
7204276,0.29033385642812054,0.36328384121699153,0.3463823023548879
7187503,0.19881320310680328,0.312779823829292,0.4884069730639047
7157119,0.24709208875716804,0.30532704440872327,0.44758086683410875
7205310,0.20048510480948686,0.3152091231541727,0.4843057720363404
7116785,0.42143950839474453,0.3604016451799745,0.21815884642528088
7220345,0.2554631631145947,0.3581980641848525,0.3863387727005527
7213335,0.22063808507844473,0.3490202185918889,0.43034169632966646
7226774,0.19622039402013436,0.3128228409513086,0.4909567650285572
7139673,0.3036801137031761,0.3017472979477127,0.3945725883491112
7158994,0.27542287989278996,0.36175584153266455,0.36282127857454555
7233238,0.03846156804736004,0.1923078402368002,0.7692305917158399
7139917,0.40169920473923587,0.34281639639163053,0.2554843988691336
7141300,0.4580033165799389,0.27026916937053447,0.27172751404952655
7145411,0.03846156804736004,0.1923078402368002,0.7692305917158399
7207430,0.6885787378080633,0.2171504533074699,0.09427080888446679
7125901,0.42825020311565776,0.35760405856900934,0.2141457383153328
7148635,0.2936310550086944,0.41837560575140553,0.2879933392399001
7190493,0.30637551524075773,0.3250415422071881,0.3685829425520542
7183609,0.5351868784611687,0.2977725039514725,0.16704061758735883
7105489,0.25862703556897415,0.294247617604768,0.44712534682625776
7199702,0.25559789136834643,0.2974615725607714,0.4469405360708822
7232177,0.03846156804736004,0.1923078402368002,0.7692305917158399
7699396,0.4316017216563074,0.27386658641464895,0.29453169192904377
7187542,0.25559789136834643,0.2974615725607714,0.4469405360708822
7203495,0.19759788005363133,0.31283850465080487,0.4895636152955639
7154804,0.2377073735787326,0.37365401725210384,0.3886386091691635
7213096,0.5142095287192092,0.23496427770761896,0.2508261935731719
7229112,0.03846156804736004,0.1923078402368002,0.7692305917158399
7195985,0.332105362102197,0.40050467102757137,0.26738996687023153
7128989,0.5213645148305013,0.2133522628443316,0.26528322232516705
7201340,0.42885104776129057,0.26985343037543696,0.3012955218632726
7160416,0.45993237256015934,0.26673662508852514,0.2733310023513155
7145487,0.19612760218954026,0.31298574712539706,0.4908866506850628
7132045,0.36588243207862375,0.38414302059543093,0.24997454732594537
7127946,0.20889387436488954,0.32982907584891197,0.46127704978619843
7164531,0.3088055703584799,0.35819663641558613,0.33299779322593404
7221942,0.2791043705229464,0.41466734853457854,0.306228280942475
7192439,0.554015816185374,0.28903707664359496,0.15694710717103108
7140922,0.1576479776890255,0.28234422251996627,0.5600077997910082
7181426,0.5946942452533761,0.2741550756118319,0.13115067913479198
7088015,0.2593314776989424,0.2611038768705116,0.479564645430546
7162106,0.1993964119981832,0.31601941834199815,0.4845841696598186
7138311,0.22063808507844473,0.3490202185918889,0.43034169632966646
7188806,0.4142775047604001,0.36374258516421537,0.2219799100753846
7164370,0.2005677290107463,0.31889259926115393,0.4805396717280998
7162259,0.25261402104097974,0.39138064586350074,0.35600533309551946
7131606,0.301093042599094,0.30732865956985544,0.3915782978310505
7204441,0.47206251771870494,0.25132687345678495,0.27661060882451005
7189092,0.5289328455216971,0.30100924868414874,0.17005790579415414
7119739,0.4943029787255098,0.254073136675871,0.2516238845986192
7099579,0.37964777522990517,0.37893974690510196,0.2414124778649927
7164940,0.2729320947346691,0.40643120080341416,0.3206367044619167
7091677,0.2593314776989424,0.2611038768705116,0.479564645430546
7159173,0.28675030353526426,0.3580752557803776,0.35517444068435816
7144584,0.30589326069471173,0.301201203495241,0.39290553581004717
7170465,0.3245556763626517,0.2760698277945199,0.39937449584282836
7145105,0.3516085652738051,0.39108326427938,0.257308170446815
7174989,0.1726430615042986,0.2607561598481737,0.5666007786475278
7187660,0.32834325266137326,0.2907616467089317,0.380895100629695
7101204,0.3989628292355853,0.3705760261756126,0.2304611445888021
7174250,0.4112551982869181,0.30771203078477904,0.28103277092830287
7206561,0.43190374944623766,0.2994262725264033,0.26866997802735904
7168239,0.22704944637538757,0.25733651901660953,0.5156140346080029
7115466,0.2634480602198309,0.3987683153610304,0.33778362441913873
7150492,0.37499930685352056,0.3270040973216256,0.2979965958248539
7200687,0.3989628292355853,0.3705760261756126,0.2304611445888021
7118336,0.36588243207862375,0.38414302059543093,0.24997454732594537
7113766,0.1795976087960107,0.307879928240545,0.5125224629634444
7234398,0.3520061769352414,0.33617598596619763,0.3118178370985611
7219996,0.18182456779545514,0.3010735312453627,0.5171019009591823
7166766,0.37426939386257635,0.3810205514594339,0.24471005467798979
7168961,0.43115265849694806,0.27114279743460334,0.2977045440684485
7091303,0.2557536457131683,0.2993798282485999,0.44486652603823185
7113377,0.25261402104097974,0.39138064586350074,0.35600533309551946
7116917,0.5276456759814027,0.3015966447555301,0.17075767926306726
7157778,0.33313666615961623,0.3531078311271404,0.3137555027132434
7143672,0.14571764079781152,0.26327720623281464,0.591005152969374
7185468,0.19821768246545976,0.31183401066732197,0.48994830686721824
7209367,0.4334447368928993,0.2806720706002011,0.28588319250689964
7131313,0.24489721229222552,0.3858330854596997,0.3692697022480748
7090615,0.26864767741226214,0.4029496163517908,0.32840270623594703
7119653,0.4112551982869181,0.30771203078477904,0.28103277092830287
7214357,0.1864308049422766,0.24497561297815365,0.5685935820795699
7190958,0.03846156804736004,0.1923078402368002,0.7692305917158399
7185090,0.1488399772999298,0.2719967284026892,0.5791632942973811
7106402,0.18611481652528902,0.3097489346415384,0.5041362488331724
7091710,0.2629032845848869,0.28721476663495316,0.44988194878016
7229732,0.03846156804736004,0.1923078402368002,0.7692305917158399
7191894,0.47047303156972564,0.21656582150194145,0.3129611469283328
7110757,0.2936310550086944,0.41837560575140553,0.2879933392399001
7099217,0.5755192317099228,0.28100275348677156,0.14347801480330571
7225712,0.26090501188748577,0.3538641427848286,0.38523084532768564
7168382,0.37964777522990517,0.37893974690510196,0.2414124778649927
7233700,0.3516085652738051,0.39108326427938,0.257308170446815
7194838,0.7140745192175111,0.20077685063305473,0.08514863014943416
7087718,0.25261402104097974,0.39138064586350074,0.35600533309551946
7176108,0.4237806426029,0.2641965329525172,0.3120228244445828
7208072,0.26685816990735733,0.33745594822972064,0.3956858818629221
7223233,0.3225987178743117,0.3510346499367343,0.32636663218895395
7142533,0.43390734947952614,0.2778074290293621,0.28828522149111185
7102561,0.38584664508027794,0.3763707672186093,0.23778258770111282
7151758,0.3516085652738051,0.39108326427938,0.257308170446815
7155462,0.5351868784611687,0.2977725039514725,0.16704061758735883
7192662,0.20000966663130293,0.31538253942858957,0.4846077939401074
7158810,0.16599469438711859,0.28825356521021406,0.5457517404026673
7170591,0.4244966321917181,0.2660423377100388,0.3094610300982431
7300648,0.42045212591404957,0.2635397048368214,0.3160081692491289
7147363,0.1313722496368919,0.20451089944747158,0.6641168509156367
7099751,0.5457643540922522,0.29303232011636127,0.16120332579138658
7210590,0.1390921920654205,0.2564476347156325,0.6044601732189471
7153703,0.5946942452533761,0.2741550756118319,0.13115067913479198
7204272,0.6767033194695765,0.2251710100161103,0.09812567051431312
7121308,0.2720046362558164,0.38512626400948813,0.3428690997346956
7168526,0.5457643540922522,0.29303232011636127,0.16120332579138658
7114682,0.22336458816769197,0.28992122343749377,0.48671418839481423
7223738,0.18656194598686418,0.30913349434091186,0.5043045596722241
7134558,0.3895064763824669,0.3183414269440445,0.2921520966734886
7226520,0.20081754716472058,0.3188835115236885,0.480298941311591
7112715,0.19618073064904376,0.3126642960594282,0.491154973291528
7087774,0.5946942452533761,0.2741550756118319,0.13115067913479198
7161513,0.3192926455742288,0.4061899015821066,0.2745174528436646
7179526,0.19573987793460088,0.31295293994970197,0.4913071821156972
7224031,0.26306363419196166,0.36598536058018344,0.37095100522785485
7207741,0.5755192317099228,0.28100275348677156,0.14347801480330571
7106492,0.366419040070239,0.3319750973699866,0.3016058625597744
7158913,0.4325037166613988,0.28346468886992315,0.284031594468678
7173462,0.20359399337335887,0.32275392335133296,0.4736520832753081
7200621,0.3993092529350674,0.29640390370441266,0.30428684336052
7187028,0.5202306461466223,0.30551572617022915,0.1742536276831486
7125363,0.20047661906084066,0.31902009178683316,0.48050328915232626
7130366,0.30999076481572296,0.30115834454998264,0.38885089063429445
7139958,0.18870493123539378,0.3090009992270566,0.5022940695375497
7208769,0.19706014180687895,0.31307600387171686,0.4898638543214042
7103416,0.30186110231823454,0.30200216184169965,0.39613673584006587
7090765,0.42825020311565776,0.35760405856900934,0.2141457383153328
7117601,0.3606937582230385,0.33875704594305384,0.30054919583390755
7137984,0.26993943602893944,0.35933509072885417,0.3707254732422063
7100838,0.5946942452533761,0.2741550756118319,0.13115067913479198
7144427,0.3655210451038565,0.32954286397609117,0.3049360909200523
7135068,0.03846156804736004,0.1923078402368002,0.7692305917158399
7202577,0.2791043705229464,0.41466734853457854,0.306228280942475
7156817,0.19976398157674694,0.3158505350925381,0.48438548333071496
7137239,0.2635000964865637,0.3650993204548009,0.3714005830586353
7206216,0.20718043891772742,0.31336142365229747,0.47945813742997506
7110900,0.3727476696341876,0.38160765811956543,0.24564467224624706
7214414,0.19688091437162758,0.3119401562162413,0.49117892941213115
7130424,0.4244966321917181,0.2660423377100388,0.3094610300982431
7152362,0.17527215299669735,0.2908067031089655,0.5339211438943372
7088531,0.1968338749871236,0.31263167602791686,0.4905344489849596
7168341,0.18303539967246413,0.3077455993760894,0.5092190009514463
7159381,0.16836428378892185,0.2908093003292229,0.5408264158818552
7164902,0.7140745192175111,0.20077685063305473,0.08514863014943416
7124373,0.18678097312965056,0.30826191138648895,0.5049571154838605
7230906,0.2377073735787326,0.37365401725210384,0.3886386091691635
7184708,0.19795633467354118,0.3138885770953721,0.4881550882310867
7193065,0.03846156804736004,0.1923078402368002,0.7692305917158399
7166642,0.5807687256060641,0.2790819061557961,0.14014936823813975
7224785,0.25261402104097974,0.39138064586350074,0.35600533309551946
7119275,0.554015816185374,0.28903707664359496,0.15694710717103108
7157285,0.25732371254657577,0.2958958139110706,0.4467804735423535
7217806,0.43190374944623766,0.2994262725264033,0.26866997802735904
7091219,0.2005677290107463,0.31889259926115393,0.4805396717280998
7135976,0.03846156804736004,0.1923078402368002,0.7692305917158399
7201922,0.14859820554419811,0.2659126620981464,0.5854891323576555
7170059,0.26197585153935815,0.3550988502439416,0.3829252982167003
7129328,0.5404598827800098,0.2955861740249149,0.1639539431950753
7160501,0.18870493123539378,0.3090009992270566,0.5022940695375497
7167754,0.30186110231823454,0.30200216184169965,0.39613673584006587
7215169,0.24103018116160113,0.37961680317014235,0.3793530156682566
7130741,0.13272952170287478,0.257904768738416,0.6093657095587093
7157915,0.7140745192175111,0.20077685063305473,0.08514863014943416
7153893,0.28426223671126855,0.35586376534399594,0.35987399794473557
7175290,0.14578763582366314,0.2598419901407936,0.5943703740355432
7222894,0.1966553186670372,0.3120088885915885,0.4913357927413742
7143730,0.18891729563803838,0.30865544780425835,0.5024272565577032
7127900,0.3036801137031761,0.3017472979477127,0.3945725883491112
7096090,0.03846156804736004,0.1923078402368002,0.7692305917158399
7143025,0.19993381004155436,0.3174648586141591,0.4826013313442866
7117553,0.2545264164781693,0.3375521448180259,0.4079214387038049
7185559,0.3516085652738051,0.39108326427938,0.257308170446815
7232795,0.5351868784611687,0.2977725039514725,0.16704061758735883
7095707,0.1962565525183524,0.26389475409860585,0.5398486933830419
7198777,0.4244642482420289,0.29476880784429454,0.28076694391367646
7123382,0.5063050255890098,0.2424041559277976,0.25129081848319257
7158186,0.22063808507844473,0.3490202185918889,0.43034169632966646
7126821,0.03846156804736004,0.1923078402368002,0.7692305917158399
7171981,0.19030420715205998,0.3113972906087224,0.4982985022392178
7147974,0.2862881375450872,0.4213225820203978,0.29238928043451506
7090493,0.42143950839474453,0.3604016451799745,0.21815884642528088
7092218,0.03846156804736004,0.1923078402368002,0.7692305917158399
7088124,0.2629092904547573,0.287145007414727,0.4499457021305159
7187536,0.26864767741226214,0.4029496163517908,0.32840270623594703
7088568,0.18107131293715176,0.3083236377355245,0.5106050493273239
7166833,0.31788160930207543,0.2779498066219953,0.40416858407592937
7088798,0.22063808507844473,0.3490202185918889,0.43034169632966646
7204708,0.37854982394605585,0.32531650993431366,0.29613366611963055
7103044,0.24718325390469642,0.3052643590196498,0.44755238707565376
7194049,0.2633019849182228,0.3568532042049977,0.37984481087677946
7169942,0.03846156804736004,0.1923078402368002,0.7692305917158399
7170318,0.43684922177854774,0.2942645020381322,0.2688862761833201
7165386,0.39370406374501915,0.35165238311695685,0.2546435531380239
7206346,0.34147234356468414,0.39626272330973705,0.2622649331255787
7208337,0.3083611104753132,0.41215492489989414,0.2794839646247925
7140820,0.1795976087960107,0.307879928240545,0.5125224629634444
7194486,0.46396710495452875,0.26234898429538833,0.2736839107500829
7105614,0.22336458816769197,0.28992122343749377,0.48671418839481423
7178265,0.18656194598686418,0.30913349434091186,0.5043045596722241
7439407,0.2377073735787326,0.37365401725210384,0.3886386091691635
7135550,0.19622039402013436,0.3128228409513086,0.4909567650285572
7092435,0.18702195826598733,0.3096665543862805,0.5033114873477322
7189120,0.5837048847248663,0.27821520795363414,0.13807990732149963
7127815,0.3485183464590539,0.3399928576123499,0.31148879592859624
7099446,0.42825020311565776,0.35760405856900934,0.2141457383153328
7123391,0.19993381004155436,0.3174648586141591,0.4826013313442866
7227520,0.4142775047604001,0.36374258516421537,0.2219799100753846
7141615,0.17527215299669735,0.2908067031089655,0.5339211438943372
7185499,0.1313722496368919,0.20451089944747158,0.6641168509156367
7150727,0.41446273347670537,0.2827327325369896,0.3028045339863049
7115250,0.3114578556389753,0.3570364658590221,0.33150567850200247
7182954,0.5585935278692271,0.28777056332931317,0.1536359088014596
7212945,0.4263004722034005,0.29303087776995557,0.280668650026644
7214737,0.4679592579451267,0.2575747249797664,0.2744660170751068
7162022,0.25261402104097974,0.39138064586350074,0.35600533309551946
7184817,0.03846156804736004,0.1923078402368002,0.7692305917158399
7126169,0.332105362102197,0.40050467102757137,0.26738996687023153
7218092,0.2893783887394396,0.4198436037519957,0.29077800750856464
7130017,0.1313722496368919,0.20451089944747158,0.6641168509156367
7158870,0.22307023223142938,0.29182050350139155,0.48510926426717904
7185260,0.20080252433224186,0.3188816341811034,0.4803158414866547
7133320,0.27697198542948015,0.3352814079129103,0.3877466066576096
7134086,0.237805641734442,0.30551383075832794,0.4566805275072301
7115154,0.14239057319336315,0.2581004245198996,0.5995090022867372
7223279,0.14695775290566954,0.2641825638121962,0.5888596832821342
7135324,0.6336811892871613,0.25239184618316524,0.11392696452967345
7140186,0.3265583711732495,0.29252519808180577,0.3809164307449447
7208829,0.3874394714574288,0.3759375626876406,0.23662296585493045
7195591,0.03846156804736004,0.1923078402368002,0.7692305917158399
7132576,0.5527233658565888,0.28960558607753323,0.15767104806587814
7128756,0.2989778966648864,0.365467871612071,0.3355542317230427
7124104,0.42825020311565776,0.35760405856900934,0.2141457383153328
7096061,0.1864308049422766,0.24497561297815365,0.5685935820795699
7152668,0.03846156804736004,0.1923078402368002,0.7692305917158399
7146106,0.4142775047604001,0.36374258516421537,0.2219799100753846
7162304,0.1864308049422766,0.24497561297815365,0.5685935820795699
7138891,0.03846156804736004,0.1923078402368002,0.7692305917158399
7145131,0.1950649283985274,0.3113531581803699,0.4935819134211025
7109739,0.2550492860407537,0.35257614816540384,0.39237456579384256
7121138,0.24855423148138542,0.33786151767421835,0.4135842508443963
7119893,0.4085957069808399,0.3062531112195287,0.28515118179963134
7180107,0.20359399337335887,0.32275392335133296,0.4736520832753081
7197581,0.30857255346657025,0.30099612384861063,0.3904313226848191
7146503,0.4554008918280843,0.3426592967906975,0.20193981138121814
7165066,0.5755192317099228,0.28100275348677156,0.14347801480330571
7126403,0.37854982394605585,0.32531650993431366,0.29613366611963055
7152179,0.2706596709920203,0.28154006840855617,0.4478002605994235
7113375,0.6588675366630937,0.23597180304223933,0.10516066029466703
7228553,0.20000966663130293,0.31538253942858957,0.4846077939401074
7200224,0.19208068759029348,0.31161159368144303,0.4963077187282635
7111118,0.19979038211351616,0.3161899170972387,0.48401970078924517
7159977,0.19646331636003497,0.3128992552948293,0.49063742834513574
7156707,0.42187896011682857,0.29708186614309307,0.2810391737400783
7101317,0.19651413288586939,0.3127074804026949,0.4907783867114357
7225762,0.25999057347819615,0.3959372102143506,0.3440722163074533
7208269,0.20000966663130293,0.31538253942858957,0.4846077939401074
7093542,0.2674357039054549,0.2815640116669854,0.4510002844275597
7165907,0.29294516401168735,0.30672689374382633,0.4003279422444864
7170729,0.3008142797163108,0.3629893391091594,0.3361963811745298
7132997,0.3989628292355853,0.3705760261756126,0.2304611445888021
7118099,0.2238195232935095,0.2881199028610181,0.4880605738454726
7091365,0.03846156804736004,0.1923078402368002,0.7692305917158399
7140656,0.1635729280510442,0.2852572898630801,0.5511697820858756
7158052,0.46688361047948745,0.2139645190615371,0.3191518704589755
7099910,0.1864308049422766,0.24497561297815365,0.5685935820795699
